Time,X-stress,Y-stress-13883,Z-stress-13883,XY-stress-13883,YZ-stress-13883,ZX-stress-13883,Effective Stress (v-m)-13883, X-strain-13883, Y-strain-13883, Z-strain-13883, XY-strain-13883, YZ-strain-13883, ZX-strain-13883
74999.984375000000000,-0.000091932539362,-0.000071649847087,-0.000052790852351,0.000004165507107,0.000003688790002,-0.000039084115997,0.000076322612585,-0.036744702607000,-0.001014880370300,0.035993270576000,0.002063411055100,0.003936097025900,-0.099849194288000
75999.992188000000000,-0.000086942432972,-0.000066297259764,-0.000046810157073,0.000003056045898,0.000003198042123,-0.000038512658648,0.000075608601037,-0.037459325045000,-0.001019314047900,0.036845579743000,0.001282075769300,0.003657065331900,-0.099349632859000
76999.984375000000000,-0.000064567451773,-0.000043016523705,-0.000023411121219,0.000002781208195,0.000003421103656,-0.000038211139326,0.000075564006693,-0.038494590670000,-0.000669941364320,0.038095183671000,0.001046036835800,0.003742653178100,-0.098894640803000
77999.984375000000000,-0.000096942145319,-0.000071174501500,-0.000049443780881,-0.000000712330746,0.000005010886071,-0.000048268655519,0.000093608672614,-0.040481645614000,-0.000483774085300,0.039189416915000,-0.001118663582000,0.004568181466300,-0.105149082840000
78999.992188000000000,-0.000097842392279,-0.000074125193350,-0.000054521700804,-0.000000013880825,0.000004166561212,-0.000046101155021,0.000088542496087,-0.041512235999000,-0.000388060521800,0.040051404387000,-0.000668330176270,0.004585501272200,-0.107548803090000
79999.984375000000000,-0.000059212798078,-0.000036414396163,-0.000013472464161,0.000001593137995,0.000002952420346,-0.000044223808800,0.000086429965449,-0.043067019433000,-0.000881563813890,0.043057970703000,0.000502954877450,0.004015272948900,-0.108835451300000
80999.992188000000000,-0.000098229953437,-0.000072284026828,-0.000051025861467,0.000004348911261,0.000005766066352,-0.000038902151573,0.000079832811025,-0.045506406575000,-0.000206605691350,0.043904520571000,0.002243775641500,0.005862054880700,-0.105167426170000
81999.992188000000000,-0.000103455313360,-0.000075674295658,-0.000054370604630,0.000002118559451,0.000003434764039,-0.000042656578444,0.000085586674686,-0.046894893050000,0.000131814522320,0.044856954366000,0.000921545841270,0.004376853816200,-0.107672087850000
82999.992188000000000,-0.000108306987390,-0.000078623081208,-0.000055511827668,0.000001431197575,0.000005102798241,-0.000044661865104,0.000090385859949,-0.049173559994000,0.000173414620800,0.047021027654000,0.000422282639190,0.005446816328900,-0.110509447750000
83999.984375000000000,-0.000106968196630,-0.000076907184848,-0.000056855406001,0.000005250311460,0.000003365147450,-0.000041440991481,0.000084718667495,-0.049472372979000,0.000884714419950,0.046622507274000,0.002730236388700,0.004679841455100,-0.108250789340000
84999.992188000000000,-0.000088948028861,-0.000056378685258,-0.000037361201976,0.000004892443485,0.000006095138360,-0.000038223886804,0.000081291269453,-0.051589101553000,0.001921156770500,0.048176612705000,0.002634788397700,0.006358751095800,-0.107978083190000
85999.984375000000000,-0.000071524227678,-0.000035764838685,-0.000014925294636,0.000002932674079,0.000003225179853,-0.000040208215069,0.000085821549874,-0.053433328867000,0.002360608195900,0.050075054169000,0.001502825762100,0.004616669844800,-0.109049960970000
86999.984375000000000,-0.000118068826850,-0.000083317820099,-0.000068073022703,0.000001602896759,0.000006069580195,-0.000032327145163,0.000072271490353,-0.053333554417000,0.002896013669700,0.048237867653000,0.000552457640880,0.006286109332000,-0.103832028810000
87999.976562000000000,-0.000059863687056,-0.000027061356377,-0.000007608307897,0.000003265586202,0.000002884474952,-0.000031799590943,0.000071993847087,-0.053503122181000,0.002122082747500,0.050609339029000,0.001684777904300,0.004478241317000,-0.103264123200000
88999.992188000000000,-0.000080275654909,-0.000049266542192,-0.000032312407711,0.000004832613286,0.000005112493454,-0.000024714978281,0.000061283819377,-0.053855802864000,0.002085923915700,0.050448618829000,0.002621622989000,0.005894593894500,-0.098340734839000
89999.984375000000000,-0.000135403475720,-0.000105021019410,-0.000094323288067,0.000001015158773,0.000005799744486,-0.000022295285817,0.000054385665862,-0.053573507816000,0.002756364643600,0.048084504902000,0.000216091983020,0.006142671220000,-0.096529453993000
90999.992188000000000,-0.000104634491440,-0.000074148905696,-0.000058852419897,0.000004676149274,0.000005695702839,-0.000022319652999,0.000057333225413,-0.054731097072000,0.002114579780000,0.050676632673000,0.002476474270200,0.006280452944300,-0.096336141229000
91999.992188000000000,-0.000123243866260,-0.000092595371825,-0.000076196105510,0.000005978763056,0.000005751943718,-0.000021459109121,0.000057435619965,-0.055782005191000,0.001774984062600,0.051623061299000,0.003367588622500,0.006419043056700,-0.095525339246000
92999.984375000000000,-0.000121625904280,-0.000090263180027,-0.000071013208071,0.000001667368679,0.000005337748007,-0.000023326603696,0.000060696951550,-0.057057216763000,0.001365505275300,0.053382303566000,0.000614861084610,0.005907170940200,-0.096465826035000
